dms_orig,dms_dest,sctg2_t,mode_t,tht_22,o1_t,o2_t,d1_t,d2_t,,,
061-Los Angeles CA,459-Rest of SC,39-Furniture,1-Truck,1.6137,61,Los Angeles CA,459,Rest of SC,,,
061-Los Angeles CA,459-Rest of SC,40-Misc. mfg. prods.,1-Truck,2.3547,61,Los Angeles CA,459,Rest of SC,,,
061-Los Angeles CA,459-Rest of SC,43-Mixed freight,1-Truck,1.6723,61,Los Angeles CA,459,Rest of SC,,,
061-Los Angeles CA,460-South Dakota,03-Other ag prods.,1-Truck,0,61,Los Angeles CA,460,South Dakota,,,
061-Los Angeles CA,460-South Dakota,04-Animal feed,1-Truck,0,61,Los Angeles CA,460,South Dakota,,,
061-Los Angeles CA,460-South Dakota,20-Basic chemicals,1-Truck,0.1739,61,Los Angeles CA,460,South Dakota,,,
061-Los Angeles CA,460-South Dakota,21-Pharmaceuticals,1-Truck,0.0103,61,Los Angeles CA,460,South Dakota,,,
061-Los Angeles CA,460-South Dakota,23-Chemical prods.,1-Truck,0.8084,61,Los Angeles CA,460,South Dakota,,,
061-Los Angeles CA,460-South Dakota,24-Plastics/rubber,1-Truck,15.1423,61,Los Angeles CA,460,South Dakota,,,
061-Los Angeles CA,460-South Dakota,26-Wood prods.,1-Truck,0.9412,61,Los Angeles CA,460,South Dakota,,,
061-Los Angeles CA,460-South Dakota,27-Newsprint/paper,1-Truck,0.0049,61,Los Angeles CA,460,South Dakota,,,
061-Los Angeles CA,460-South Dakota,28-Paper articles,1-Truck,0.0138,61,Los Angeles CA,460,South Dakota,,,
061-Los Angeles CA,460-South Dakota,29-Printed prods.,1-Truck,0.4502,61,Los Angeles CA,460,South Dakota,,,
061-Los Angeles CA,460-South Dakota,30-Textiles/leather,1-Truck,0.7461,61,Los Angeles CA,460,South Dakota,,,
061-Los Angeles CA,460-South Dakota,31-Nonmetal min. prods.,1-Truck,8.4431,61,Los Angeles CA,460,South Dakota,,,
061-Los Angeles CA,460-South Dakota,32-Base metals,1-Truck,0.4951,61,Los Angeles CA,460,South Dakota,,,
061-Los Angeles CA,460-South Dakota,33-Articles-base metal,1-Truck,7.891,61,Los Angeles CA,460,South Dakota,,,
061-Los Angeles CA,460-South Dakota,34-Machinery,1-Truck,8.5446,61,Los Angeles CA,460,South Dakota,,,
061-Los Angeles CA,460-South Dakota,35-Electronics,1-Truck,3.5212,61,Los Angeles CA,460,South Dakota,,,
061-Los Angeles CA,460-South Dakota,36-Motorized vehicles,1-Truck,2.7063,61,Los Angeles CA,460,South Dakota,,,
061-Los Angeles CA,460-South Dakota,37-Transport equip.,1-Truck,0.0315,61,Los Angeles CA,460,South Dakota,,,
061-Los Angeles CA,460-South Dakota,38-Precision instruments,1-Truck,0.3368,61,Los Angeles CA,460,South Dakota,,,
061-Los Angeles CA,460-South Dakota,39-Furniture,1-Truck,3.551,61,Los Angeles CA,460,South Dakota,,,
061-Los Angeles CA,460-South Dakota,40-Misc. mfg. prods.,1-Truck,1.911,61,Los Angeles CA,460,South Dakota,,,
061-Los Angeles CA,460-South Dakota,41-Waste/scrap,1-Truck,0.2065,61,Los Angeles CA,460,South Dakota,,,
061-Los Angeles CA,460-South Dakota,43-Mixed freight,1-Truck,3.2177,61,Los Angeles CA,460,South Dakota,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),02-Cereal grains,1-Truck,0,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),03-Other ag prods.,1-Truck,0.2986,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),04-Animal feed,1-Truck,0.1387,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),05-Meat/seafood,1-Truck,0.0425,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),06-Milled grain prods.,1-Truck,1.9837,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),07-Other foodstuffs,1-Truck,0.246,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),08-Alcoholic beverages,1-Truck,0.5836,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),12-Gravel,1-Truck,0.001,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),13-Nonmetallic minerals,1-Truck,0.0546,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),15-Coal,1-Truck,0.0015,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),18-Fuel oils,1-Truck,0.0124,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),19-Natural gas and other fossil products,1-Truck,0.0091,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),20-Basic chemicals,1-Truck,5.0323,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),21-Pharmaceuticals,1-Truck,6.5161,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),22-Fertilizers,1-Truck,0.0141,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),23-Chemical prods.,1-Truck,3.0017,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),24-Plastics/rubber,1-Truck,17.9671,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),26-Wood prods.,1-Truck,1.5861,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),27-Newsprint/paper,1-Truck,2.0986,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),28-Paper articles,1-Truck,1.0863,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),29-Printed prods.,1-Truck,2.4157,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),30-Textiles/leather,1-Truck,23.5851,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),31-Nonmetal min. prods.,1-Truck,17.0795,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),32-Base metals,1-Truck,2.1213,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),33-Articles-base metal,1-Truck,12.5632,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),34-Machinery,1-Truck,18.462,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),35-Electronics,1-Truck,41.8209,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),36-Motorized vehicles,1-Truck,22.19,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),37-Transport equip.,1-Truck,0.2116,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),38-Precision instruments,1-Truck,1.9213,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),39-Furniture,1-Truck,3.5698,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),40-Misc. mfg. prods.,1-Truck,24.7729,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),41-Waste/scrap,1-Truck,0.0041,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,471-Memphis TN-MS-AR (TN Part),43-Mixed freight,1-Truck,0.5861,61,Los Angeles CA,471,Memphis TN,,,
061-Los Angeles CA,472-Nashville TN,02-Cereal grains,1-Truck,0.0029,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,03-Other ag prods.,1-Truck,2.2626,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,04-Animal feed,1-Truck,23.2129,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,05-Meat/seafood,1-Truck,1.1665,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,06-Milled grain prods.,1-Truck,18.6643,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,07-Other foodstuffs,1-Truck,90.0051,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,08-Alcoholic beverages,1-Truck,0,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,09-Tobacco prods.,1-Truck,0.0117,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,12-Gravel,1-Truck,0.0042,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,13-Nonmetallic minerals,1-Truck,0.2212,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,15-Coal,1-Truck,0.0056,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,18-Fuel oils,1-Truck,0.0483,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,19-Natural gas and other fossil products,1-Truck,0,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,20-Basic chemicals,1-Truck,0.1307,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,21-Pharmaceuticals,1-Truck,16.2224,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,22-Fertilizers,1-Truck,0.0485,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,23-Chemical prods.,1-Truck,8.0602,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,24-Plastics/rubber,1-Truck,73.2494,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,26-Wood prods.,1-Truck,6.6778,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,27-Newsprint/paper,1-Truck,1.1856,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,28-Paper articles,1-Truck,3.8085,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,29-Printed prods.,1-Truck,6.9048,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,30-Textiles/leather,1-Truck,114.671,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,31-Nonmetal min. prods.,1-Truck,39.936,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,32-Base metals,1-Truck,17.7871,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,33-Articles-base metal,1-Truck,49.9922,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,34-Machinery,1-Truck,104.9137,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,35-Electronics,1-Truck,166.928,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,36-Motorized vehicles,1-Truck,107.8566,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,37-Transport equip.,1-Truck,0.8129,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,38-Precision instruments,1-Truck,8.8803,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,39-Furniture,1-Truck,19.1947,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,40-Misc. mfg. prods.,1-Truck,57.736,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,41-Waste/scrap,1-Truck,0.767,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,472-Nashville TN,43-Mixed freight,1-Truck,51.7737,61,Los Angeles CA,472,Nashville TN,,,
061-Los Angeles CA,473-Knoxville TN,01-Live animals/fish,1-Truck,0,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,02-Cereal grains,1-Truck,0.0018,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,03-Other ag prods.,1-Truck,0.2188,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,04-Animal feed,1-Truck,0.3494,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,05-Meat/seafood,1-Truck,0.0942,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,06-Milled grain prods.,1-Truck,1.0738,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,07-Other foodstuffs,1-Truck,0.618,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,08-Alcoholic beverages,1-Truck,0.0048,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,09-Tobacco prods.,1-Truck,0.0004,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,12-Gravel,1-Truck,0.0026,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,13-Nonmetallic minerals,1-Truck,0.1386,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,15-Coal,1-Truck,0.0035,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,18-Fuel oils,1-Truck,0.033,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,19-Natural gas and other fossil products,1-Truck,0,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,20-Basic chemicals,1-Truck,58.7163,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,21-Pharmaceuticals,1-Truck,8.6684,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,22-Fertilizers,1-Truck,0.0475,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,23-Chemical prods.,1-Truck,5.6468,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,24-Plastics/rubber,1-Truck,42.1572,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,26-Wood prods.,1-Truck,4.1017,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,27-Newsprint/paper,1-Truck,0.7974,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,28-Paper articles,1-Truck,2.8921,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,29-Printed prods.,1-Truck,5.5701,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,30-Textiles/leather,1-Truck,60.4753,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,31-Nonmetal min. prods.,1-Truck,25.3798,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,32-Base metals,1-Truck,8.9381,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,33-Articles-base metal,1-Truck,35.8195,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,34-Machinery,1-Truck,49.369,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,35-Electronics,1-Truck,77.8577,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,36-Motorized vehicles,1-Truck,59.6102,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,37-Transport equip.,1-Truck,0.4186,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,38-Precision instruments,1-Truck,4.5005,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,39-Furniture,1-Truck,9.2034,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,40-Misc. mfg. prods.,1-Truck,25.4153,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,41-Waste/scrap,1-Truck,24.0613,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,473-Knoxville TN,43-Mixed freight,1-Truck,2.1332,61,Los Angeles CA,473,Knoxville TN,,,
061-Los Angeles CA,479-Rest of TN,01-Live animals/fish,1-Truck,0,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,02-Cereal grains,1-Truck,0.0034,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,03-Other ag prods.,1-Truck,0.2523,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,04-Animal feed,1-Truck,0.6402,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,05-Meat/seafood,1-Truck,0.1754,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,06-Milled grain prods.,1-Truck,1.9868,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,07-Other foodstuffs,1-Truck,8.4834,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,08-Alcoholic beverages,1-Truck,0,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,12-Gravel,1-Truck,0.0049,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,13-Nonmetallic minerals,1-Truck,0.2583,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,15-Coal,1-Truck,0.0066,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,18-Fuel oils,1-Truck,0.0559,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,19-Natural gas and other fossil products,1-Truck,0.0124,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,20-Basic chemicals,1-Truck,78.3841,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,21-Pharmaceuticals,1-Truck,13.182,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,22-Fertilizers,1-Truck,0.0942,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,23-Chemical prods.,1-Truck,12.2665,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,24-Plastics/rubber,1-Truck,95.6936,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,26-Wood prods.,1-Truck,6.1767,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,27-Newsprint/paper,1-Truck,1.3843,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,28-Paper articles,1-Truck,4.4498,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,29-Printed prods.,1-Truck,7.9563,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,30-Textiles/leather,1-Truck,112.7553,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,31-Nonmetal min. prods.,1-Truck,56.6759,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,32-Base metals,1-Truck,11.6283,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,33-Articles-base metal,1-Truck,83.923,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,34-Machinery,1-Truck,110.8127,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,35-Electronics,1-Truck,180.2747,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,36-Motorized vehicles,1-Truck,105.442,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,37-Transport equip.,1-Truck,0.6304,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,38-Precision instruments,1-Truck,9.3297,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,39-Furniture,1-Truck,14.2416,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,40-Misc. mfg. prods.,1-Truck,66.849,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,41-Waste/scrap,1-Truck,0.5162,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,479-Rest of TN,43-Mixed freight,1-Truck,3.2413,61,Los Angeles CA,479,Rest of TN,,,
061-Los Angeles CA,481-Austin TX,02-Cereal grains,1-Truck,0.0147,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,03-Other ag prods.,1-Truck,4.0815,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,04-Animal feed,1-Truck,2.2091,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,05-Meat/seafood,1-Truck,0.155,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,06-Milled grain prods.,1-Truck,0.0129,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,07-Other foodstuffs,1-Truck,8.0714,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,08-Alcoholic beverages,1-Truck,0.2856,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,09-Tobacco prods.,1-Truck,0.336,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,11-Natural sands,1-Truck,0.097,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,13-Nonmetallic minerals,1-Truck,0.0146,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,15-Coal,1-Truck,0,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,17-Gasoline,1-Truck,0,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,18-Fuel oils,1-Truck,0,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,19-Natural gas and other fossil products,1-Truck,1.2707,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,20-Basic chemicals,1-Truck,1.9734,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,21-Pharmaceuticals,1-Truck,0.5335,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,22-Fertilizers,1-Truck,0.0207,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,23-Chemical prods.,1-Truck,3.7272,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,24-Plastics/rubber,1-Truck,7.2717,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,25-Logs,1-Truck,0.0049,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,26-Wood prods.,1-Truck,1.1079,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,27-Newsprint/paper,1-Truck,0.109,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,28-Paper articles,1-Truck,2.3748,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,29-Printed prods.,1-Truck,0.2212,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,30-Textiles/leather,1-Truck,9.1941,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,31-Nonmetal min. prods.,1-Truck,9.8037,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,32-Base metals,1-Truck,0.798,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,33-Articles-base metal,1-Truck,8.4289,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,34-Machinery,1-Truck,9.2295,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,35-Electronics,1-Truck,28.2906,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,36-Motorized vehicles,1-Truck,15.749,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,37-Transport equip.,1-Truck,0.3811,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,38-Precision instruments,1-Truck,0.5687,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,39-Furniture,1-Truck,10.7435,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,40-Misc. mfg. prods.,1-Truck,8.2185,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,481-Austin TX,43-Mixed freight,1-Truck,4.6044,61,Los Angeles CA,481,Austin TX,,,
061-Los Angeles CA,482-Beaumont TX,02-Cereal grains,1-Truck,0.0012,61,Los Angeles CA,482,Beaumont TX,,,
